,도로명,시작위도,시작경도,중간위도,중간경도,끝위도,끝경도,총점수
50,천호대로137길(15),37.5491409,127.0928374,37.549222,127.0928851,37.5496991,127.0931475,0.7417359125538413
51,천호대로137길(9),37.5496991,127.0931475,37.549222,127.0928851,37.5491409,127.0928374,0.7417359125538413
52,광나루로26길(11),37.5454761,127.0769798,37.5454108,127.0773245,37.5454108,127.0773245,0.7398987990397342
53,워커힐로(16),37.5426948,127.094317,37.5426562,127.0942678,37.5426562,127.0942678,0.7396218551317619
54,자양로23길(5),37.5423228,127.0831644,37.5426924,127.0834171,37.5426924,127.0834171,0.7384649065111684
55,천호대로132길(6),37.5483488,127.0875465,37.5487312,127.0879783,37.5487312,127.0879783,0.7378525353397992
56,자양로52길(7),37.552818,127.0941613,37.5536601,127.0948536,37.5536601,127.0948536,0.7377928715352661
57,광나루로30다길(4),37.5428178,127.0830429,37.5426924,127.0834171,37.5426924,127.0834171,0.7376484116160096
58,워커힐로(13),37.5467905,127.0980665,37.5469263,127.0980885,37.5470086,127.0981241,0.7371382768436953
59,워커힐로(9),37.5470086,127.0981241,37.5471019,127.0981815,37.5471019,127.0981815,0.7367300293961159
60,워커힐로(11),37.5476377,127.0983037,37.5474001,127.098138,37.547341,127.0980421,0.7363217819485366
61,워커힐로(7),37.5472793,127.0982105,37.5473235,127.09822,37.5473235,127.09822,0.7359135345009571
62,워커힐로(12),37.5473994,127.098227,37.5474486,127.0982326,37.5476377,127.0983037,0.7353011633295881
63,광나루로30가길(10),37.5439658,127.0832693,37.5440731,127.0829299,37.5440731,127.0829299,0.7349948032067436
64,자양로23나길(9),37.542358,127.0823426,37.5418714,127.081922,37.5418714,127.081922,0.7345389122938882
65,천호대로124길(8),37.5521511,127.0848497,37.5520088,127.0848637,37.5517598,127.0854782,0.7342704917865636
66,천호대로124길(4),37.5517598,127.0854782,37.5520088,127.0848637,37.5521511,127.0848497,0.7342704917865636
67,광나루로30가길(17),37.5441692,127.0826257,37.5440731,127.0829299,37.5440731,127.0829299,0.7341783083115848
68,능동로32길(1),37.5519505,127.0873466,37.5520369,127.0872436,37.5520369,127.0872436,0.7332498731676151
69,자양강변길(9),37.5276765,127.0828734,37.5276807,127.0819119,37.5276807,127.0819119,0.7329961385633683
70,광나루로50길(3),37.5424171,127.093849,37.5426065,127.0941907,37.5426562,127.0942678,0.732754468707095
71,천호대로117길(13),37.5553329,127.0844711,37.5554561,127.0845439,37.5559328,127.0848597,0.731868257083327
72,천호대로117길(9),37.5559328,127.0848597,37.5554561,127.0845439,37.5553329,127.0844711,0.731868257083327
73,천호대로132길(2),37.5491236,127.0883938,37.5495352,127.0889032,37.5495352,127.0889032,0.7317288236261086
74,자양로44길(9),37.55023,127.0966244,37.5499408,127.0961202,37.5498217,127.0956696,0.7307353047325315
75,자양로44길(6),37.5498217,127.0956696,37.5499408,127.0961202,37.55023,127.0966244,0.7307353047325315
76,자양로23나길(7),37.5422234,127.0826021,37.542358,127.0823426,37.542358,127.0823426,0.7307082050071602
77,자양로23나길(14),37.5424969,127.0820747,37.542358,127.0823426,37.542358,127.0823426,0.7302999575595808
78,워커힐로(14),37.546539,127.0980531,37.5463039,127.0980181,37.5455088,127.0977724,0.7295159823348676
79,용마산로8나길(10),37.560256,127.0896388,37.5605457,127.0898272,37.5605457,127.0898272,0.7270440309030217
80,용마산로8길(0),37.5596279,127.08898,37.5596288,127.0890954,37.5596288,127.0890954,0.7259536955554641
81,천호대로127길(14),37.5543393,127.0909009,37.5539684,127.0914234,37.5539684,127.0914234,0.7251321741982674
82,뚝섬로48길(4),37.5296338,127.0768026,37.5290082,127.0766001,37.5289882,127.0765944,0.7243307586892226
83,자양로39길(0),37.5485615,127.0891638,37.5486296,127.0890741,37.5489365,127.0886515,0.7239024053934912
84,자양로39길(7),37.5489365,127.0886515,37.5486296,127.0890741,37.5485615,127.0891638,0.7239024053934912
85,자양로37길(5),37.5483448,127.0869937,37.5485257,127.0867347,37.5485257,127.0867347,0.7237207484160709
86,광나루로30가길(2),37.5435359,127.0826384,37.5440731,127.0829299,37.5440731,127.0829299,0.7236982816697015
87,천호대로132길(9),37.5487312,127.0879783,37.5483488,127.0875465,37.5483488,127.0875465,0.7235418014111878
88,능동로24길(8),37.5520451,127.0786192,37.5520946,127.0787536,37.5521228,127.0788031,0.721748834423747
89,능동로32길(6),37.5522788,127.0865801,37.5520369,127.0872436,37.5520369,127.0872436,0.7211368567354143
90,자양로44길(4),37.5497197,127.0950044,37.5497112,127.0949078,37.5500585,127.0941037,0.7190084624845766
91,자양로44길(19),37.5500585,127.0941037,37.5497112,127.0949078,37.5497197,127.0950044,0.7190084624845766
92,천호대로124길(7),37.5521511,127.0848497,37.5523978,127.0842661,37.5523978,127.0842661,0.7175493932371042
93,자양로23길(21),37.5409492,127.0830174,37.541319,127.0831733,37.541319,127.0831733,0.7166015948023384
94,능동로24길(2),37.5518654,127.0778155,37.5519057,127.0768897,37.5519351,127.0767855,0.7165589777991004
95,자양로54길(10),37.5536601,127.0948536,37.5538701,127.0946261,37.5538701,127.0946261,0.714995704737392
