,도로명,시작위도,시작경도,중간위도,중간경도,끝위도,끝경도,총점수
5992,천호대로(39),37.5572285,127.0795353,37.5577235,127.0782573,37.5577235,127.0782573,0.3779837090582546
5993,아차산로(85),37.538158,127.0771247,37.5385132,127.0757589,37.5385132,127.0757589,0.377190740367872
5994,면목로(23),37.5695076,127.0828079,37.5694727,127.0830932,37.5694727,127.0830932,0.377022403343947
5995,아차산로(39),37.5381345,127.0899941,37.5380475,127.0895928,37.5379465,127.0891318,0.3768969289009443
5996,면목로(20),37.5694727,127.0830932,37.5695076,127.0828079,37.5695076,127.0828079,0.3768560238509281
5997,면목로(24),37.5695076,127.0828079,37.5695488,127.0824714,37.5695488,127.0824714,0.3768560238509281
5998,아차산로(119),37.5366764,127.0832679,37.5366859,127.0832032,37.5366859,127.0832032,0.37673054940792544
5999,강변북로(12),37.5276724,127.086388,37.5280168,127.0874781,37.5283604,127.088124,0.376680823631202
6000,용마산로(45),37.5614253,127.0873322,37.5615,127.0880165,37.5615,127.0880165,0.37657299064161387
6001,아차산로(134),37.5379465,127.0896218,37.5381345,127.0899941,37.5381345,127.0899941,0.3765641699149066
6002,아차산로(44),37.5370041,127.0812097,37.5365996,127.0829021,37.53656,127.0831187,0.37623141092886897
6003,아차산로(102),37.5451366,127.1043841,37.5452836,127.1045323,37.5457441,127.1049887,0.3760196037596635
6004,아차산로(108),37.5383623,127.0909301,37.5382563,127.0904925,37.5381345,127.0899941,0.37556589295679366
6005,아차산로(45),37.5375161,127.0791478,37.5371433,127.0806518,37.5371192,127.0807492,0.37493166268973716
6006,능동로(68),37.5373296,127.069288,37.5370539,127.0691636,37.5370539,127.0691636,0.37468426971497604
6007,용마산로(41),37.5617176,127.087275,37.561799,127.0879585,37.561799,127.0879585,0.374576436725388
6008,용마산로(31),37.5680056,127.0861588,37.5678699,127.0861846,37.5678699,127.0861846,0.3741720558741731
6009,아차산로(133),37.5406751,127.0682071,37.5401425,127.06978,37.5401425,127.06978,0.37350028347345354
6010,능동로3길(7),37.5350879,127.0609815,37.5349015,127.0616772,37.5349015,127.0616772,0.37344095531213045
6011,뚝섬로(23),37.53504,127.06933,37.5347961,127.0701853,37.5347961,127.0701853,0.3728853829967877
6012,능동로(93),37.5398418,127.070675,37.5398961,127.070702,37.5399537,127.0707306,0.3723313289217849
6013,동일로(1),37.563293,127.0760044,37.5637286,127.076252,37.5637286,127.076252,0.3723091867691997
6014,능동로(63),37.5370539,127.0691636,37.5367793,127.0690321,37.5367793,127.0690321,0.3720221978266748
6015,아차산로(34),37.5473613,127.1063934,37.5468803,127.1059488,37.5467434,127.1058268,0.37200005567408956
6016,아차산로(38),37.5467434,127.1058268,37.5468803,127.1059488,37.5473613,127.1063934,0.37200005567408956
