,도로명,시작위도,시작경도,중간위도,중간경도,끝위도,끝경도,총점수
3413,천호대로104길(9),37.5574099,127.0754363,37.557614,127.0753924,37.557614,127.0753924,0.5313911590222874
3414,용마산로16길(3),37.5621276,127.0878949,37.5624227,127.0878377,37.5624227,127.0878377,0.5313911590222874
3415,동일로66길(0),37.5618715,127.0751879,37.5617589,127.0755137,37.5616224,127.075887,0.5312656539472751
3416,광나루로14길(9),37.5466321,127.0682551,37.5464509,127.068147,37.5464509,127.068147,0.5312656539472751
3417,능동로13길(2),37.54449,127.0694089,37.5441208,127.0697548,37.5441208,127.0697548,0.5312352613312405
3418,긴고랑로39길(0),37.5588053,127.0907337,37.5594308,127.0910574,37.5594308,127.0910574,0.5312042455732127
3419,자양로(5),37.5413994,127.0837515,37.5414536,127.0837746,37.5414536,127.0837746,0.5309633474496495
3420,자양로(10),37.5444287,127.0850361,37.5442893,127.0849783,37.5442893,127.0849783,0.530891551549849
3421,용마산로(68),37.5540819,127.0885577,37.5541344,127.0885502,37.5545276,127.0884808,0.530889384687036
3422,긴고랑로12길(2),37.5627349,127.0810225,37.5614397,127.0802968,37.5614397,127.0802968,0.530886471066754
3423,영화사로16길(0),37.5542569,127.0962523,37.5544052,127.095984,37.5544052,127.095984,0.5308624309538188
3424,광나루로20길(11),37.5461429,127.0743925,37.5460408,127.0743414,37.5456702,127.0741737,0.5308437468232552
3425,광나루로20길(4),37.5456702,127.0741737,37.5460408,127.0743414,37.5461429,127.0743925,0.5308437468232552
3426,능동로36길(15),37.5560285,127.0802656,37.5555724,127.0814378,37.5555724,127.0814378,0.5308133542072206
3427,동일로42길(0),37.553056,127.0702078,37.5529043,127.0704801,37.5520835,127.07093,0.5307369258788065
3428,동일로42길(1),37.5520835,127.07093,37.5529043,127.0704801,37.553056,127.0702078,0.5307369258788065
3429,뚝섬로49길(30),37.5325853,127.0785211,37.5323765,127.0784288,37.5323765,127.0784288,0.530718241748243
3430,영화사로16길(5),37.5544052,127.095984,37.5542569,127.0962523,37.5542569,127.0962523,0.5306942016353076
3431,아차산로58나길(2),37.5352075,127.0901355,37.5353188,127.0905089,37.5353188,127.0905089,0.5306755175047441
3432,자양번영로5길(14),37.5329452,127.0734018,37.5326155,127.0736743,37.5326155,127.0736743,0.5305927366732307
3433,뚝섬로58가길(1),37.5308997,127.0846666,37.5305798,127.0839974,37.5305798,127.0839974,0.5305500124297319
